53.0632178,160.8308812
53.34838598,160.174781
53.94065836,159.415086
54.50454295,157.5849117
54.41808925,156.7647865
54.61293267,156.5230653
54.52389826,157.394988
54.37421722,155.8669651
54.17034133,154.6669924
54.80132432,155.3921558
55.37037033,156.3158758
55.19488222,155.8410664
54.23356866,162.7473845
55.15088115,164.0077875
54.24776255,165.6912025
57.63494118,165.5185446
57.37299937,164.8710773
57.71494312,164.4221666
58.45431582,166.1832777
58.90206858,166.2696067
58.86464832,166.2868724
58.72658047,165.3458866
59.31498178,167.167428
59.86854355,166.4595304
60.49565548,166.917074
61.50858318,167.2192254
63.63637654,167.3752216
63.66863538,166.7599033
64.85318013,166.9332324
65.73836282,166.5865743
64.21703573,166.6125736
64.80285634,167.2798906
64.79124315,167.6265487
66.43386349,167.6005493
66.20030946,168.0165391
66.63257797,171.2577928
67.40937094,171.3877896
67.84163945,171.1884612
69.08683083,171.5784516
69.99394953,170.4951449
70.25589134,171.1884612
70.34750646,172.2977673
68.79650123,173.9010612
68.42229864,170.954467
68.47778385,171.3964561
69.93588361,173.1644127
70.3462161,173.8663954
71.22752772,174.1957207
73.30499728,176.6049948
76.07667717,177.4196415
75.55795495,178.5289475
75.55924531,178.537614
77.5631647,178.2862868
78.19027663,177.0123181
77.74381423,177.3936421
77.33606244,178.0869584
76.91153605,178.078292
78.32189271,180.0629099
79.28965804,179.5515891
79.69482912,179.6469201
78.6935146,180.4962326
77.36315987,180.8255578
79.82515485,181.536207
81.20454302,181.5622064
80.55807578,178.5722798
81.76713726,178.0696255
82.09617747,177.6103034
81.09099189,175.348359
80.80195265,175.5650204
80.3593613,177.9396287
78.0960808,175.7556823
74.85729286,175.6863507
78.67286894,179.7855833
78.49738082,173.4417392
75.80054146,172.9044191
73.93468992,172.9824171
73.76952464,172.1331047
72.29594064,173.3290753
78.71157955,176.4229993
78.41479818,178.1649565
77.80833192,179.2309303
75.35407906,179.4649246
75.11536361,180.2622383
75.61214981,180.314237
75.07536264,179.6035878
72.93724646,177.6536357
73.4830661,176.5789954
73.31532011,175.348359
73.44435549,175.1307836
73.61726289,174.5824936
73.12563811,175.0785655
72.03012776,173.5729438
71.37849911,173.2248232
70.46299312,173.8253313
68.40423369,172.2239764
68.43778289,170.4746703
72.42497602,172.1108372
71.86883354,171.2927537
73.62242431,170.6835426
72.94627894,170.6574336
72.55530175,169.0995938
73.8430748,170.9794452
74.7334189,169.2997631
74.54760796,167.8811716
72.38755576,164.5566196
72.8133725,164.0866568
72.62498085,164.6610558
73.73855615,168.8298003
73.77210534,169.221436
74.88180958,169.8306471
73.70113589,167.541754
74.34502242,169.3171692
73.82888091,168.0552319
73.74758862,169.795835
74.0830806,173.2770413
75.58634274,172.572097
75.7966704,173.12909
75.58131036,172.9985448
74.53986583,168.3076194
75.11149255,168.5774129
73.64887656,167.8463595
73.81146113,167.0543851
74.13082369,167.9682018
73.42758089,166.5757193
75.35665977,170.2135798
76.45604117,170.4311552
77.34509491,170.5181853
78.70383743,169.9611923
78.1799538,166.5844223
79.21352716,165.0700975
78.48060623,162.1023692
77.9928525,161.2233646
77.27928687,159.3435133
78.06253161,161.8847938
78.31286024,160.8230259
78.3167313,159.8308821
78.22898724,163.8342693
79.26901238,170.0047074
77.9760779,167.4895359
77.91543128,166.0796474
77.53993833,165.6531996
74.19147032,166.2972228
74.17985713,168.7949882
75.5063408,170.9185241
76.77991997,171.1709115
78.80964644,170.5617004
78.2999567,169.8654592
78.42641137,169.230139
79.44708119,172.7722664
80.33097352,172.9811388
80.11987165,173.9993916
79.98386836,173.9558765
80.43807288,173.4227253
80.56377155,174.1831213
81.63933742,173.9383961
81.85833818,173.3091029
81.74689401,173.4052449
82.46091424,175.5378498
83.98614441,175.8699767
86.1942941,175.2406835
85.01661426,173.6237495
86.67635495,172.4001238
85.86773675,171.0453953
85.94445181,172.8546134
87.55883731,171.0366552
87.44480142,170.3199601
87.27193336,170.5035039
86.02816453,169.0089325
86.20595687,170.3024797
87.46683108,170.031534
86.85259225,170.4685432
87.6352932,174.0170578
88.17566786,174.3666651
85.88199124,175.6339918
85.6033808,177.6617144
86.7955743,178.0987236
88.50481694,180.3624312
89.58038281,180.7557394
90.68199552,181.0529057
90.95788465,180.9829842
90.98250604,180.4236125
90.54191279,180.2051079
90.72268561,180.0303042
89.51688555,179.4272315
87.28152274,179.1562858
86.19818169,178.2997478
88.28970376,179.9691229
86.44763522,181.3151112
85.4478773,183.9546467
85.6966829,183.4040151
87.01068748,183.9896074
86.40811142,183.8847252
84.56669081,184.0595289
82.69805708,183.3865347
82.39741698,181.7870811
83.05312341,179.8904613
81.39312355,179.8380202
81.60227575,181.6210176
82.25616797,182.6086584
84.20417327,184.4178764
83.53305904,175.3543059
81.98144512,170.3986217
79.02687862,169.0001923
82.16157001,169.9091715
79.48242613,167.1560136
79.93268651,166.6927838
78.98774358,167.46192
78.27009492,168.9215307
77.14528628,170.0227938
77.30336854,172.312722
74.74534893,169.0613736
75.75885595,169.6819267
75.52928095,170.4947638
72.65277721,167.8202675
70.01594608,166.8896885
71.22812359,166.4858524
70.67737054,166.1434695
70.68622426,165.3270181
69.90267063,162.8601058
68.43659987,163.1585934
68.7045549,164.1155096
73.6589887,167.1091647
73.03185936,166.0995743
73.13427599,167.0564904
74.41025232,169.8657856
76.75778836,169.3302637
76.13933045,167.8817209
75.89975938,168.5401494
76.73565408,168.1450923
76.20443128,166.8633514
76.3229148,166.3453876
74.97603064,166.240039
70.15165528,165.6167267
71.2521458,166.5385266
69.43003858,168.5138123
68.98356405,169.1020084
70.48961974,170.4890979
70.17869816,169.391717
68.96652065,168.5489285
66.37602829,168.3470104
67.55253055,169.9799132
69.51466966,171.797176
68.52643902,171.2616541
67.93014142,170.9895036
67.61763138,169.8043322
67.72674038,168.9088694
66.79338974,168.5138123
67.06167027,169.1810199
66.34936299,166.6526543
69.28979837,168.1626504
71.48462088,172.3765931
70.5817895,171.428456
